imdbID,Title,YearSinceRelease,AAMP Rating,Runtime,Genre,AvgDirectorRating,AvgWriterRating,AvgCastRating,imdbRating,Language,Country,Budget,Revenue
tt0240890,Serendipity,15,PG-13,90,"Comedy, Romance",6.2,6.1,6.3,6.9,"English, French",USA,28000000,77516304
tt0241025,Vanity Fair,12,PG-13,141,Drama,6.4,6.2,6.3,6.2,"English, French, German","USA, UK, India",23000000,16123851
tt0241303,Chocolat,16,PG-13,121,"Drama, Romance",6.8,7,6.5,7.3,"English, French","UK, USA",25000000,152500343
tt0241527,Harry Potter and the Sorcerer's Stone,15,PG,152,"Adventure, Family, Fantasy",6.5,7.6,6.8,7.5,English,"UK, USA",125000000,976475550
tt0242150,Xchange,15,R,110,"Sci-Fi, Thriller",5.5,5,5.4,5.6,English,Canada,100000,5000000
tt0242256,Alai Payuthey,16,UNRATED,156,"Drama, Musical, Romance",7.7,7.9,7.7,8.2,Tamil,India,2000000,6000000
tt0242423,"Dude, Where's My Car?",16,PG-13,83,Comedy,5.9,5.5,6,5.5,"English, Japanese, French",USA,13000000,73180723
tt0242445,Exit Wounds,15,R,101,"Action, Comedy, Crime",5.3,5.6,5,5.5,English,"USA, Australia",50000000,79958599
tt0242572,I Have Found It,16,UNRATED,151,"Drama, Romance",7.2,7.5,6.3,7.5,"Tamil, English",India,500000,500000
tt0242587,L.I.E.,15,NC-17,97,"Crime, Drama",6.6,6.4,6.2,7.2,English,USA,700000,1667192
tt0242653,The Matrix Revolutions,13,R,129,"Action, Sci-Fi",7,7.2,6.5,6.7,"English, French","Australia, USA",150000000,424988211
tt0243155,Bridget Jones's Diary,15,R,97,"Comedy, Drama, Romance",6.5,6.5,6.4,6.7,English,"UK, France, USA, Ireland",25000000,281929795
tt0243585,Stuart Little 2,14,PG,77,"Animation, Adventure, Comedy",6.4,5.6,6.1,5.4,English,USA,120000000,169956806
tt0243655,Wet Hot American Summer,15,R,97,"Comedy, Romance",6.7,7,6.6,6.7,English,USA,5000000,295206
tt0244000,American Outlaws,15,PG-13,94,"Action, Western",5.6,5.9,5.8,6,English,USA,35000000,13678913
tt0244244,Swordfish,15,R,99,"Action, Crime, Thriller",6.1,6.3,6.5,6.5,"English, German","USA, Australia",80000000,69772969
tt0244504,Me You Them,16,PG-13,104,"Drama, Comedy, Romance",6.8,6.8,6.8,7.1,Portuguese,Brazil,1900000,2070806
tt0245429,Spirited Away,15,PG,125,"Animation, Adventure, Family",8.1,7.8,7.6,8.6,Japanese,Japan,15000000,274925095
tt0245562,Windtalkers,14,R,134,"Action, Drama, War",6.5,5.4,6.2,6,"English, Navajo, Japanese",USA,115000000,77628265
tt0245686,Joe Dirt,15,PG-13,91,"Adventure, Comedy, Drama",5.4,5.7,5.5,5.9,English,USA,17700000,30987695
tt0245712,Amores Perros,16,R,154,"Drama, Thriller",7.6,6.8,6.7,8.1,Spanish,Mexico,2000000,21000000
tt0246460,Die Another Day,14,PG-13,133,"Action, Adventure, Thriller",6.4,6.7,6.2,6.1,"English, Korean, Cantonese, Spanish, German, Icelandic, Italian","UK, USA",140000000,431971116
tt0246464,Big Trouble,14,PG-13,85,"Comedy, Crime, Thriller",6.3,6.2,5.9,6.5,English,USA,40000000,8493890
tt0246544,The Musketeer,15,PG-13,104,"Action, Adventure, Romance",5.5,5.5,5.9,4.7,English,"Germany, Luxembourg, UK, USA",40000000,27053815
tt0246578,Donnie Darko,15,R,113,"Drama, Sci-Fi, Thriller",6.4,5.8,6.3,8.1,English,USA,6000000,1270522
tt0247199,The Believer,15,R,102,Drama,6.7,6.8,6.3,7.2,"English, Hebrew",USA,1500000,416925
tt0247303,The Shaft,15,R,111,"Action, Horror, Mystery",5.4,5.3,5.4,4.4,English,"USA, Netherlands",15000000,163169
tt0247638,The Princess Diaries,15,G,115,"Comedy, Family, Romance",5.8,5.9,6.3,6.2,"English, Dutch, Italian",USA,37000000,165335153
tt0247745,Super Troopers,15,R,100,"Comedy, Crime, Mystery",5.8,6.3,6.5,7.1,"English, German, French",USA,3000000,18492362
tt0248012,Fiza,16,UNRATED,170,"Drama, Romance",5.5,5.9,5.8,6.2,"Hindi, Urdu",India,1000000,623791
tt0248216,Na Tum Jaano Na Hum,14,UNRATED,158,"Comedy, Drama, Musical",4.2,5,5.9,5.1,Hindi,India,350000,6100000
tt0248547,Tholi Prema,18,UNRATED,146,"Drama, Romance",6.6,6.7,7.3,8,Telugu,India,70000,180000
tt0248667,Ali,15,R,157,"Biography, Drama, Sport",6.9,7,6,6.8,"English, French",USA,107000000,87713825
tt0249462,Billy Elliot,16,PG-13,110,"Comedy, Drama, Music",7.4,6.9,6.7,7.7,English,"UK, France",5000000,110000000
tt0249478,Domestic Disturbance,15,PG-13,89,"Crime, Mystery, Thriller",6.1,5.9,5.7,5.5,English,USA,75000000,54249294
tt0249516,Foodfight!,4,PG,91,"Animation, Action, Comedy",1.7,3.9,5,1.7,English,USA,65000000,73706
tt0250224,Crazy/Beautiful,15,PG-13,99,"Drama, Romance",5.7,6,6.1,6.5,English,USA,13000000,16929123
tt0250310,Corky Romano,15,PG-13,86,"Comedy, Crime",4.6,4.6,5.5,4.6,"English, Vietnamese, Spanish, Thai",USA,11000000,23978402
tt0250371,The Other Side of Heaven,15,PG,113,"Adventure, Biography, Drama",5.9,6.2,6.4,6.5,"English, Tonga",USA,7000000,4720371
tt0250494,Legally Blonde,15,PG-13,96,"Comedy, Romance",5.9,6.6,6,6.2,English,USA,18000000,141774679
tt0250687,Rat Race,15,PG-13,112,"Adventure, Comedy",6.4,5.8,6,6.4,English,"Canada, USA",48000000,85498534
tt0250797,Unfaithful,14,R,124,"Drama, Romance, Thriller",6.7,6.6,6.2,6.7,"English, French","USA, Germany, France",50000000,119137784
tt0251075,Evolution,15,PG-13,101,"Comedy, Sci-Fi",5.8,5.5,6.1,6,English,USA,80000000,98376292
tt0251114,Hart's War,14,R,125,"Drama, War",6.7,6.4,6.3,6.3,"English, German",USA,60000000,19076815
tt0251127,How to Lose a Guy in 10 Days,13,PG-13,116,"Comedy, Romance",5.7,6,6.1,6.4,English,"USA, Germany",50000000,177371441
tt0251160,John Q,14,PG-13,116,"Crime, Drama, Thriller",6.8,5.4,6.9,7,"English, Spanish",USA,36000000,102244770
tt0251736,House of 1000 Corpses,13,R,89,Horror,6.4,6.4,5.1,6,English,USA,7000000,16829545
tt0252028,Surviving Christmas,12,PG-13,91,"Comedy, Romance",5.7,5.6,6.1,5.3,"English, Spanish",USA,45000000,14793624
tt0252076,Maid in Manhattan,14,PG-13,105,"Comedy, Drama, Romance",6.3,5.7,6.3,5,"English, French, Spanish",USA,55000000,154906693
tt0252223,All the Queen's Men,15,PG-13,99,"Comedy, War, Action",6.1,5.1,6,4.5,"English, German, Italian","Germany, Austria, USA",15000000,23000
tt0252501,Hearts in Atlantis,15,PG-13,101,"Drama, Mystery",6.8,6.6,6.4,6.9,English,"USA, Australia",31000000,24185781
tt0252866,American Pie 2,15,R,108,"Comedy, Romance",5.4,5.8,5.5,6.4,English,USA,30000000,287553595
tt0253474,The Pianist,14,R,150,"Biography, Drama, War",7.2,7.8,6.3,8.5,"English, German, Russian","France, Poland, Germany, UK",35000000,120072577
tt0253556,Reign of Fire,14,PG-13,101,"Action, Adventure, Fantasy",6.1,6.1,6.4,6.2,English,"USA, UK, Ireland",60000000,43061982
tt0253754,Star Trek: Nemesis,14,PG-13,116,"Action, Adventure, Sci-Fi",6.4,6.8,6.4,6.4,English,USA,60000000,67312826
tt0253798,Out Cold,15,PG-13,89,"Comedy, Sport",6.3,6,5.6,6.3,English,USA,24000000,14782676
tt0253867,The Sweetest Thing,14,R,88,"Comedy, Romance",4.9,5.1,5.3,5.1,English,USA,43000000,68696770
tt0254686,The Piano Teacher,15,R,131,Drama,7.2,7.3,6.6,7.4,"French, German","Austria, France, Germany",3000000,9801375
tt0255589,The Isle,16,UNRATED,90,"Drama, Thriller",6.9,6.8,6.7,7.1,Korean,South Korea,50000,21075
tt0255798,The Animal,15,PG-13,84,"Comedy, Sci-Fi",6,4.8,5.4,4.8,English,USA,22000000,84772742
tt0255819,Baby Boy,15,R,130,"Comedy, Crime, Drama",6.6,6.5,5.8,6.4,English,USA,16000000,29381649
tt0256009,The Devil's Backbone,15,R,106,"Drama, Horror",6.9,6.2,6.5,7.5,Spanish,"Spain, Mexico, France, Argentina",4500000,6459020
tt0256276,Possession,14,PG-13,102,"Drama, Mystery",6,6.5,6.4,6.4,"English, French","USA, UK",25000000,10113733
tt0256380,Shallow Hal,15,PG-13,114,"Comedy, Drama, Fantasy",6.1,5.9,6.1,5.9,English,"USA, Germany",40000000,141069860
tt0256415,Sweet Home Alabama,14,PG-13,108,"Comedy, Romance",6.1,6.1,6.1,6.1,English,USA,30000000,180622424
tt0257044,Road to Perdition,14,R,117,"Crime, Drama, Thriller",7.5,7.2,6.4,7.7,English,USA,80000000,181001478
tt0257076,S.W.A.T.,13,PG-13,117,"Action, Crime, Thriller",6.5,6.2,6.1,6,"English, Spanish, French",USA,80000000,116643346
tt0257106,Scary Movie 2,15,R,83,"Comedy, Fantasy",5.4,5.2,5.2,5.2,English,"USA, Canada",45000000,141220678
tt0257360,About Schmidt,14,R,125,"Comedy, Drama",6.7,7.1,6.4,7.2,English,USA,30000000,105834556
tt0257516,Cursed,11,PG-13,97,"Comedy, Horror, Romance",5.9,6,4.9,4.9,English,"USA, Germany",35000000,19294901
tt0258000,Panic Room,14,R,112,Thriller,7.8,6.5,6.3,6.8,English,USA,48000000,196397415
tt0258068,The Quiet American,14,R,101,"Drama, Mystery, Romance",6.6,6.6,6.4,7.1,"English, French, Vietnamese","UK, Germany, USA, Australia, France",30000000,27674124
tt0258273,Lovely & Amazing,15,R,91,"Comedy, Drama, Romance",6.7,6.6,6.7,6.9,English,USA,250000,4186931
tt0258463,The Bourne Identity,14,PG-13,119,"Action, Mystery, Thriller",6.9,7.1,6.8,7.9,"English, French, German, Dutch, Italian","USA, Germany, Czech Republic",60000000,214034224
tt0259288,Dragonfly,14,PG-13,104,"Drama, Fantasy, Mystery",6.1,5.9,6.1,6.1,"English, Spanish","USA, Germany",60000000,52322400
tt0259324,Ghost Rider,9,PG-13,114,"Action, Fantasy, Thriller",5.6,5.7,5.6,5.2,English,"USA, Australia",110000000,228738393
tt0259446,My Big Fat Greek Wedding,14,PG,95,"Comedy, Romance",5.4,5.9,6.3,6.6,"English, Greek","USA, Canada",5000000,368744044
tt0259711,Vanilla Sky,15,R,136,"Fantasy, Mystery, Romance",7,7.1,6.6,6.9,"English, Spanish","USA, Spain",68000000,203388341
tt0260866,Don't Say a Word,15,R,113,"Crime, Drama, Mystery",6.6,6.4,6.3,6.3,"English, Italian, Chinese","USA, Australia, Switzerland, Canada",50000000,100020092
tt0261289,Serving Sara,14,PG-13,99,"Comedy, Romance",5.5,5.3,5.5,5.2,"English, Spanish","Germany, USA",29000000,16930185
tt0261392,Jay and Silent Bob Strike Back,15,R,104,Comedy,6.7,6.8,6,6.9,English,USA,22000000,33788161
tt0261755,Jackpot,15,R,97,"Drama, Comedy",5.8,6.1,5.5,5.8,English,USA,400000,43719
tt0261983,Session 9,15,R,97,"Horror, Mystery",6.6,6.4,6.1,6.5,English,USA,1500000,373967
tt0262396,Empire,14,R,90,"Crime, Drama, Thriller",5.3,5.3,5.7,6,"English, Spanish",USA,4000000,18591272
tt0263488,Jeepers Creepers,15,R,90,Horror,5.9,5.7,5.5,6.1,English,"Germany, USA",10000000,59217789
tt0263734,Men with Brooms,14,R,102,"Comedy, Drama, Romance",6.3,6,6.2,5.9,English,Canada,7500000,4245870
tt0263757,Uptown Girls,13,PG-13,92,"Comedy, Drama, Romance",6.7,6,5.8,6.1,English,USA,20000000,37095657
tt0264395,Basic,13,R,98,"Action, Crime, Drama",6.3,6.6,6.2,6.5,English,"USA, Germany",50000000,42792561
tt0264464,Catch Me If You Can,14,PG-13,141,"Biography, Crime, Drama",7.4,7.4,6.7,8,"English, French","USA, Canada",52000000,352114312
tt0264472,Changing Lanes,14,R,98,"Drama, Thriller",6.7,6.6,6.3,6.5,English,USA,45000000,94935764
tt0264616,Frailty,15,R,100,"Crime, Drama, Thriller",7.4,7.3,6.2,7.3,English,"USA, Germany",11000000,13110448
tt0264761,Kissing Jessica Stein,15,R,97,"Comedy, Drama, Romance",5.8,6.6,6.4,6.7,English,USA,1000000,10013424
tt0264935,Murder by Numbers,14,R,115,"Crime, Drama, Thriller",6.2,6.6,6.4,6.1,English,USA,50000000,56714147
tt0265086,Black Hawk Down,15,R,144,"Drama, History, War",7,7.7,6.2,7.7,"English, Somali","USA, UK",92000000,172989651
tt0265208,The Girl Next Door,12,R,108,"Comedy, Drama, Romance",6,5.6,5.9,6.8,English,USA,25000000,30411183
tt0265298,Big Fat Liar,14,PG,88,"Adventure, Comedy, Family",6.1,6.5,5.9,5.4,English,"USA, Germany",15000000,52970014
tt0265349,The Mothman Prophecies,14,PG-13,119,"Drama, Horror, Mystery",6.3,6.5,6.1,6.5,English,USA,32000000,55157539
tt0265459,One Hour Photo,14,R,96,"Drama, Thriller",7.4,6.8,6.2,6.8,English,USA,12000000,52223306
tt0265632,Recess: School's Out,15,G,82,"Animation, Family, Comedy",6.6,6.6,6.2,6.5,English,USA,10000000,44460850
tt0265662,The Rookie,14,G,127,"Drama, Family, Sport",7.1,6.5,6.1,7,English,USA,20000000,75597042
tt0265666,The Royal Tenenbaums,15,R,110,"Comedy, Drama",7.6,7.5,6.4,7.6,"English, Italian",USA,21000000,71441250
tt0266391,The Cat's Meow,15,PG-13,114,Drama,6.4,6.6,6.4,6.4,English,"USA, Germany, UK, Canada",7000000,3646994
tt0266465,A Man Apart,13,R,109,"Action, Crime, Drama",6.9,6,6.4,6.1,"English, Spanish","USA, Germany",36000000,44350926
tt0266489,Duplex,13,PG-13,89,Comedy,6.4,5.6,6.1,5.8,English,"USA, Germany",40000000,19322135
tt0266543,Finding Nemo,13,G,100,"Animation, Adventure, Comedy",7.8,7.5,6.5,8.1,English,USA,94000000,864625978
tt0266697,Kill Bill: Vol. 1,13,R,111,Action,7.9,7.8,5.6,8.1,"English, Japanese, French",USA,30000000,180949000
tt0266747,Marci X,13,R,84,"Comedy, Music",5.7,5.5,5.5,2.7,English,USA,20000000,1675706
tt0266915,Rush Hour 2,15,PG-13,90,"Action, Comedy, Crime",6.3,6.3,6.5,6.6,"English, Mandarin, Cantonese","USA, Hong Kong",90000000,347325802
tt0266987,Spy Game,15,R,126,"Action, Crime, Thriller",6.8,6.2,6.4,7,"English, German, Arabic, French, Cantonese","Germany, USA, Japan, France",92000000,143049560
tt0267248,Abandon,14,PG-13,99,"Drama, Music, Mystery",5.9,6.2,6.2,4.9,"English, Italian","USA, Germany, Canada",25000000,10719357
tt0267287,Avalon,15,R,107,"Action, Drama, Fantasy",6.5,7,6.3,6.6,Polish,"Japan, Poland",8000000,8826094
tt0267626,K-19: The Widowmaker,14,PG-13,138,"Drama, History, Thriller",7,6.3,5.6,6.6,"English, Russian","UK, Germany, USA, Canada",100000000,35168966
tt0267913,Scooby-Doo,14,PG,86,"Adventure, Comedy, Mystery",5,6,5.6,4.9,English,"USA, Australia",84000000,275650703
tt0268126,Adaptation.,14,R,114,"Comedy, Drama",8,7.7,6.6,7.7,"English, Latin",USA,19000000,32801173
tt0268200,Brigham City,15,PG-13,119,"Crime, Drama, Mystery",7,7,6.3,7.2,English,USA,1000000,852206
tt0268380,Ice Age,14,PG,81,"Animation, Adventure, Comedy",6.8,7.2,6.3,7.6,"English, Croatian",USA,59000000,383257136
tt0268397,Jimmy Neutron: Boy Genius,15,G,82,"Animation, Action, Adventure",5.9,5.9,6.3,6,English,USA,25000000,80936232
tt0268695,The Time Machine,14,PG-13,96,"Sci-Fi, Adventure, Action",6.3,6,6,5.9,English,USA,80000000,123729176
tt0268711,Tuno negro,15,R,110,"Drama, Horror, Thriller",4.5,4.5,6.1,4.5,Spanish,Spain,3000000,3098924
tt0268978,A Beautiful Mind,15,PG-13,135,"Biography, Drama",6.9,7.3,6.5,8.2,English,USA,60000000,313542341
tt0268995,The Majestic,15,PG,152,"Drama, Romance",7.4,6.4,6.5,6.9,English,"USA, Australia",72000000,37317558
tt0269095,City by the Sea,14,R,108,"Crime, Drama, Mystery",6.5,6,6.3,6.2,English,USA,40000000,22433915
tt0269347,The Hunted,13,R,94,"Action, Crime, Drama",6.2,5.8,6.5,6,English,USA,55000000,34234008
tt0270288,Confessions of a Dangerous Mind,14,R,113,"Biography, Comedy, Crime",6.8,7.3,6.7,7.1,"English, Spanish","USA, Germany, Canada",30000000,33013805
tt0270891,Costa!,15,UNRATED,95,"Comedy, Romance",4.9,4.8,5.4,4.4,Dutch,Netherlands,2498210,4810190
tt0271027,Kiss of the Dragon,15,R,98,"Action, Crime, Drama",5.9,6.3,5.7,6.6,"English, French, Mandarin",France,25000000,64437847
tt0271219,Tadpole,16,PG-13,78,"Comedy, Drama, Romance",5.6,6.3,6.1,6.2,"English, French",USA,150000,2891288
tt0271946,The Accidental Spy,15,PG-13,87,"Action, Comedy, Thriller",6.4,6.1,6.3,5.8,"Cantonese, Mandarin, English, Korean, French, Turkish",Hong Kong,25697387,3849941
tt0272020,The Last Castle,15,R,131,"Action, Drama, Thriller",6.7,6.2,6.4,6.9,English,USA,72000000,27642707
tt0272152,K-PAX,15,PG-13,120,"Drama, Sci-Fi",6.5,7.1,6.6,7.4,English,"USA, Germany",48000000,50315140
tt0272338,Punch-Drunk Love,14,R,95,"Comedy, Drama, Romance",7.5,7.5,6.4,7.3,English,USA,25000000,17000000
tt0273799,Max Keeble's Big Move,15,PG,86,"Comedy, Crime, Family",5.4,5.2,5.1,5.3,English,USA,12000000,17292381
tt0274166,Johnny English,13,PG,87,"Action, Adventure, Comedy",6.2,6.4,6.5,6.1,"English, French, Japanese","UK, France, USA",40000000,160583018
tt0274558,The Hours,14,PG-13,114,Drama,7.4,7,6.5,7.6,English,"USA, UK",25000000,108846072
tt0275022,Crossroads,14,PG-13,93,"Comedy, Drama, Music",6.3,5.4,5.7,3.3,English,USA,12000000,61141030
tt0275491,Bad Education,12,NC-17,106,"Crime, Drama, Mystery",7.2,7.2,6.6,7.5,"Spanish, Latin",Spain,5000000,40266982
tt0275719,Tape,15,R,86,Drama,7.2,7.3,6.3,7.3,English,USA,100000,490475
tt0275847,Lilo & Stitch,14,PG,85,"Animation, Adventure, Comedy",7.7,7.6,5.9,7.2,"English, Hawaiian",USA,80000000,145771527
tt0276751,About a Boy,14,PG-13,101,"Comedy, Drama, Romance",6.2,6.3,6.9,7.1,English,"UK, USA, France, Germany",27000000,129000000
tt0276919,Dogville,13,R,178,"Crime, Drama",7.3,6.9,6.6,8.1,English,"Denmark, Sweden, UK, France, Germany, Netherlands, Norway, Finland, Italy",10000000,16680836
tt0277027,I Am Sam,15,PG-13,132,Drama,6.6,6.7,6.5,7.6,English,USA,22000000,40270895
tt0277296,The Scorpion King,14,PG-13,92,"Action, Adventure, Fantasy",5.9,6,5.3,5.5,English,"USA, Germany, Belgium",60000000,164996077
tt0277371,Not Another Teen Movie,15,R,89,Comedy,6.9,4.9,5.5,5.7,English,USA,16000000,66468332
tt0277434,We Were Soldiers,14,R,138,"Action, Drama, History",6.6,6.8,6.3,7.1,"English, Vietnamese, French","USA, Germany",75000000,114660784
tt0277895,Mickey,12,PG,105,"Drama, Sport",5.9,6.5,5.9,6.8,English,USA,6000000,293793
tt0278295,All About the Benjamins,14,R,95,"Action, Comedy, Crime",6.2,5.8,5.4,5.7,"English, French","USA, Germany",14000000,25482931
tt0278435,Enough,14,PG-13,115,"Crime, Drama, Thriller",6.6,6.4,5.8,5.6,English,USA,38000000,51801187
tt0278488,How High,15,R,93,"Comedy, Fantasy",6,6,5.6,6.2,English,USA,12000000,31155435
tt0278504,Insomnia,14,R,118,"Drama, Mystery, Thriller",8.4,6.6,6.6,7.2,English,"USA, Canada",46000000,113714830
tt0279111,Gods and Generals,13,PG-13,219,"Drama, History, War",6.5,6.7,6,6.3,English,USA,56000000,12923936
tt0279331,Dark Blue,14,R,118,"Crime, Drama, Thriller",6.1,6.6,6.4,6.6,English,"USA, UK, Germany",15000000,9237470
tt0279493,Undercover Brother,14,PG-13,86,"Action, Comedy",5.8,6.2,5.1,5.8,English,USA,25000000,41604473
tt0280030,Return to Never Land,14,G,72,"Animation, Adventure, Family",6,6.3,6.1,5.8,English,"USA, Canada, Australia",20000000,109862682
tt0280380,Trapped,14,R,106,"Crime, Drama, Thriller",6.4,6.2,6.4,6.2,English,"USA, Germany",30000000,6916869
tt0280486,Bad Company,14,PG-13,116,"Action, Adventure, Comedy",6.3,5.7,6.2,5.6,English,"USA, Czech Republic",70000000,30157016
tt0280590,Mr. Deeds,14,PG-13,96,"Comedy, Romance",5.7,5.9,6.3,5.8,English,USA,50000000,171269535
tt0280665,Femme Fatale,14,R,114,"Crime, Drama, Mystery",6.1,5.6,5.8,6.3,"English, French, Spanish","France, Switzerland",35000000,16838910
tt0280707,Gosford Park,15,R,137,"Drama, Mystery",6.5,7.1,6.8,7.3,English,"UK, USA, Italy",19800000,87754044
tt0280760,Igby Goes Down,14,R,98,"Comedy, Drama",6.3,6.3,6.2,7,English,USA,9000000,4777465
tt0281322,Undisputed,14,R,94,"Action, Crime, Drama",5.9,6.1,5.7,6.1,English,"USA, Germany",20000000,12398628
tt0281358,A Walk to Remember,14,PG,101,"Drama, Romance",6,6.7,5.7,7.4,English,USA,11000000,41227069
tt0281680,"The Bread, My Sweet",15,PG-13,105,"Drama, Romance",6.7,6.7,6,6.7,"English, Italian",USA,600000,1023156
tt0282687,Life or Something Like It,14,PG-13,103,"Comedy, Romance",6,6,6.1,5.8,English,USA,40000000,16872671
tt0283111,Van Wilder: Party Liaison,14,R,92,"Comedy, Romance",5.5,5.2,5.6,6.4,English,"Germany, USA",5000000,38275483
tt0283160,Extreme Ops,14,PG-13,93,"Action, Adventure, Thriller",5.9,4.5,5.8,4.5,"English, German, Japanese, Serbo-Croatian","UK, Germany, Luxembourg",40000000,10959475
tt0283426,The Jungle Book 2,13,G,72,"Adventure, Animation, Family",5.3,6.3,6,5.3,English,"USA, Australia",20000000,135680000
tt0283503,Brooklyn Rules,9,R,99,"Crime, Drama",6.2,6.5,5.9,6.4,English,USA,8000000,458232
tt0283900,L'auberge espagnole,14,R,122,"Comedy, Drama",6.8,6.8,6.4,7.3,"French, Spanish, English, Catalan, Danish, German, Italian","France, Spain",5300000,3897799
tt0284490,Showtime,14,PG-13,95,"Action, Comedy, Crime",5.5,5.8,5.9,5.5,English,"USA, Australia",85000000,77741732
tt0285441,Atanarjuat: The Fast Runner,15,R,172,Drama,7,7.3,7.1,7.5,Inuktitut,Canada,1934000,3786801
tt0285462,Boat Trip,14,R,94,Comedy,4.9,5.3,5.3,4.9,"English, Swedish, Spanish","USA, Germany",20000000,8586376
tt0285531,Dreamcatcher,13,R,134,"Drama, Horror, Sci-Fi",6.3,6.1,6.2,5.5,English,USA,68000000,75715436
tt0285742,Monster's Ball,15,R,111,"Drama, Romance",7.1,6.5,6.7,7.1,English,USA,4000000,44909486
tt0285823,Once Upon a Time in Mexico,13,R,102,"Action, Thriller",6.1,5.7,6.2,6.4,"English, Spanish",USA,29000000,98185582
tt0286106,Signs,14,PG-13,106,"Drama, Sci-Fi, Thriller",6,6,6.5,6.7,"English, Portuguese",USA,72000000,408247917
tt0286244,The Triplets of Belleville,13,PG-13,78,"Animation, Comedy, Drama",7.4,7.4,7.5,7.8,"French, Portuguese","France, Belgium, Canada, UK, Latvia",8000000,1477676
tt0286499,Bend It Like Beckham,14,PG-13,112,"Comedy, Drama, Romance",6.5,6.5,6.1,6.7,"English, Panjabi, Hindi, German","UK, Germany, USA",3500159,76578641
tt0286716,Hulk,13,PG-13,138,"Action, Sci-Fi",7.4,6.3,6.4,5.7,"English, Spanish",USA,137000000,245360480
tt0287467,Talk to Her,14,R,112,"Drama, Mystery, Romance",7.2,7.2,6.6,8,Spanish,Spain,9285469,51001550
tt0287717,Spy Kids 2: Island of Lost Dreams,14,PG,100,"Action, Adventure, Comedy",6.1,5.7,5.8,5.1,English,USA,38000000,119723358
tt0287978,Daredevil,13,PG-13,103,"Action, Crime, Sci-Fi",5.6,5.6,6.1,5.3,"English, Greek, Italian",USA,78000000,179179718
tt0288477,Ghost Ship,14,R,91,"Horror, Mystery",5.5,5.2,6,5.5,"English, Italian, Spanish","USA, Australia",35000000,68349884
tt0289043,28 Days Later...,14,R,113,"Horror, Sci-Fi, Thriller",7.4,7,7.6,7.6,"English, Spanish",UK,5000000,82000000
tt0289408,The Powerpuff Girls Movie,14,PG,73,"Animation, Action, Adventure",7.3,6.9,6.3,6.5,English,USA,10000000,11411644
tt0289635,Young Adam,13,NC-17,98,"Crime, Drama",6.6,6.5,6.6,6.5,English,"UK, France",6400000,2500000
tt0289765,Red Dragon,14,R,124,"Crime, Drama, Thriller",6.3,6.9,6.7,7.2,"English, French","Germany, USA",78000000,209196298
tt0289879,The Butterfly Effect,12,R,113,"Sci-Fi, Thriller",7.7,6.7,6.2,7.7,English,"USA, Canada",13000000,96060858
